,Sample Name,Latitude,Longitude,Sampling Year,PFPrA,PFBA,PFPeA,PFHxA,PFHpA,PFOA,PFNA,PFDA,PFU0A,PFDoDA,PFTrDA,PFTeDA,PFHxDA,PFOcDA,PFPrS,PFEtS,PFBS,PFPeS,PFHxS,PFHpS,PFOS,PFNS,PFDS,PFUdS,PFDoS,PFTrDS,FBSA,FHxSA,FHpSA,FOSA,FDSA,MeFBSA,MeFOSA,EtFOSA,FOSAA,MeFOSAA,EtFOSAA,3:3 Acid,4:3 Acid,5:3 Acid,7:3 Acid,6:2 FTCA,8:2 FTCA,10:2 FTCA,6:2 FTUCA,8:2 FTUCA,10:2 FTUCA,4:2 FTSA,6:2 FTSA,8:2 FTSA,10:2 FTSA,6:6 PFPi,6:8 PFPi,8:8 PFPi,PFHxPA,PFOPA,PFECHS,Gen-X,ADONA,6:2 Cl-PFESA,8:2 Cl-PFESA,PFMPA,PFMBA,"3,6-OPFHpA",PFEESA,PFHxSAm,PFOSAm,PFHxSAmS,PFOSAmS,PFOANO,PFOSNO,PFOAB,PFOSB,5:3 FTB,5:1:2 FTB,6:2 FTAB,Cl-PFOS
310,Rivi?re Etchemin ? L?vis,46.76038,-71.22938,2021,1.11,1.54,1.89,2.08,2.26,1.05,0.31,0,0,0,0,0,0,0,0,0,0.41,0.02,0.25,0,0.85,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,Rivi?re Jacques Cartier ? Donnacona,46.68146,-71.742,2021,0.81,2.3,0.62,0.72,0.74,0.28,0.21,0.05,0,0,0,0,0,0,0,0,0.2,0,0.14,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,Rivi?re L'Acadie ? Chambly,45.4527,-73.3097,2021,0,4.88,5.07,6.22,3.24,2.07,0.57,0.11,0,0,0,0,0,0,0,0,0.98,0.03,0.36,0,0.98,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,3.61,0,0
313,Rivi?re L'Assomption ? Joliette,46.0242,-73.434,2021,0,0.96,0.24,0.59,0.47,0.53,0.18,0.04,0,0,0,0,0,0,0,0,0.21,0.02,0.14,0,0.49,0,0,0,0.05,0,0.04,0,0,0,0,0,0.11,0.15,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.12,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0
314,Rivi?re L'Assomption ? Repentigny,45.7553,-73.46352,2021,2.78,0.72,1.93,2.38,1.45,1.4,0.24,0,0,0,0,0,0,0,0,0,1.31,0.05,0.38,0,0.98,0,0,0,0,0,0.14,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,Rivi?re Mascouche ? Terrebonne,NA,NA,2021,0,5.92,13.27,14.22,7.58,4.57,1.54,0.19,0,0,0,0,0,0,0.1,0,2,0.41,3.54,0.12,6.45,0,0,0,0,0,0.46,0.5,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54,8.64,24.55,0
316,Rivi?re Maskinong? ? Maskinong?,46.22814,-73.01597,2021,0,0.98,0.3,0.27,0.43,0.31,0.16,0,0,0,0,0,0,0,0,0,0.11,0,0.03,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,Rivi?re Mistassini ? Dolbeau-Mistassini,48.8698,-72.2092,2021,0,0.29,0.13,0.12,0.29,0.11,0.17,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0.16,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07
318,Rivi?re Montmorency ? Qu?bec,46.8861,-71.1453,2021,0,0,0,0.16,0.19,0.2,0.08,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,Rivi?re Nicolet ? Nicolet,46.2275,-72.62389,2021,1.09,2.41,3.58,2.66,0.95,1.17,0.21,0.06,0,0,0,0,0,0,0,0,0.52,0.05,0.18,0,0.61,0,0,0,0,0,0.05,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,Rivi?re Ouiatchouaniche ? Roberval,48.5264,-72.2224,2021,0.57,0.74,0.19,0.2,0.18,0.1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,Rivi?re Peribonka ? P?ribonka,48.7656,-72.0532,2021,0,0,0.24,0.27,0.39,0.21,0.19,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,Rivi?re Richelieu ? Chambly,45.4459,-73.2626,2021,1.16,1.23,0.94,0.93,0.79,1.14,0.21,0,0,0,0,0,0,0,0,0,0.73,0.08,0.6,0.02,0.95,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,Rivi?re Richelieu ? Iberville (Saint-Jean-sur-Richelieu),45.3059,-73.2438,2021,1.48,1.39,0.99,1.03,0.69,0.97,0.22,0.08,0,0,0,0,0,0,0,0,0.68,0.07,0.61,0.03,1.15,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,Rivi?re Richelieu ? Saint-Blaise-sur-Richelieu,45.1946,-73.2607,2021,0,1.42,0.87,1.02,0.65,1.16,0.15,0,0,0,0,0,0,0,0,0,0.7,0.06,0.5,0,1.17,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,Rivi?re Richelieu ? Sorel-Tracy,46.019605,-73.132377,2021,1.03,1.5,1.38,1.2,1.02,1.15,0.29,0.06,0,0,0,0,0,0,0,0,0.75,0.08,0.71,0,1.29,0,0,0,0,0,0.5,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,Rivi?re Saint-Charles ? Qu?bec,46.8199,-71.22,2021,0,2.07,1.52,1.9,1.18,1.56,0.32,0.05,0,0,0,0,0,0,0.05,0,0.68,0.13,0.6,0.03,2.04,0,0,0,0,0,0.31,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0
327,Rivi?re Saint-Fran?ois ? Fleurimont (Sherbrooke),45.4396,-71.9164,2021,0.58,1.84,1.43,1.63,0.82,1.19,0.22,0.03,0,0,0,0,0,0,0,0,0.32,0.02,0.09,0,0.94,0,0,0,0,0,0.06,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,Rivi?re Saint-Fran?ois ? Pierreville,46.06687,-72.81258,2021,0,1.47,3.29,3.42,1.67,2.5,0.3,0.06,0,0,0,0,0,0,0.08,0,1.32,0,0.2,0,1.26,0,0,0,0,0,0.15,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,Rivi?re Saint-Jacques ? Brossard,NA,NA,2021,0,5.19,8.03,8.63,5.64,3.04,1.11,0.23,0.05,0,0,0,0,0,0.06,0,2.18,0.11,1,0.04,2.2,0,0,0,0,0,0.16,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0.31,0.15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0
330,Rivi?re Saint-Maurice ? Gra0es Piles,NA,NA,2021,0,0.46,0.23,0.3,0.43,0.36,0.26,0.04,0,0,0,0,0,0,0,0,0.1,0,0.02,0,0.27,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,Rivi?re Saint-Maurice ? Gra0-M?re,NA,NA,2021,0.73,0.4,0.23,0.29,0.36,0.26,0.28,0.03,0,0,0,0,0,0,0,0,0.16,0,0.03,0,0.2,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,Rivi?re Saint-Maurice ? la Tuque,47.4575,-72.7775,2021,0,0.32,0.16,0.28,0.41,0.25,0.2,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0.19,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05
333,Rivi?re Saint-Maurice ? Rivi?re-Mattawin (Pont M?kinac),46.9056,-72.9302,2021,0,0.4,0.44,0.36,0.51,0.4,0.26,0.04,0,0,0,0,0,0,0,0,0.12,0,0.02,0,0.22,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,Rivi?re Saint-Maurice ? Shawinigan,46.5346,-72.7537,2021,0.57,1.09,0.39,0.47,0.48,0.37,0.28,0.04,0,0,0,0,0,0,0,0,0.14,0,0.03,0,0.57,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07
335,Rivi?re Saint-Maurice ? Trois-Rivi?res,46.3647,-72.5521,2021,0.88,0.64,0.36,0.49,0.49,0.41,0.26,0.04,0,0,0,0,0,0,0,0,0.1,0,0.03,0,0.4,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,Rivi?re Yamachiche ? Yamachiche,46.2662,-72.8066,2021,0,0.38,0.61,0.34,0.29,0.28,0.11,0,0,0,0,0,0,0,0,0,0.16,0,0.08,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,Rivi?re Yamaska ? Yamaska,46.0052,-72.9121,2021,0.85,5.65,6.94,7.87,3.45,6.43,0.72,0.36,0.06,0,0,0,0,0,0,0,2.64,0.29,0.87,0.11,6,0,0,0,0,0,0.12,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0.17,0.07,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0.19,1.08,0,0
338,"Ruisseau ""Bauxite"" ? Saint-Jean-Eudes (Jonqui?re)",48.4356,-71.1432,2021,0,1.26,1.22,0.69,1.23,4.2,1.75,0.35,0.09,0,0,0,0,0,0,0,0.12,0.03,0.26,0.21,31.05,0,0.05,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,Ruisseau Bertra0 ? Montreal,NA,NA,2021,0.76,3.62,8.37,6.14,2.79,1.59,0.52,0.25,0,0,0,0,0,0,0,0,5.6,0.06,0.17,0,1.71,0,0,0,0,0,0.93,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.09,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0.05,0.09,0.35,0
340,Ruisseau Bouchard ? Dorval,45.456246,-73.7372,2021,4.38,17.46,75.17,47.05,23.22,19.95,8.01,1.18,0.3,0.07,0,0,0,0,0.7,0,3.4,1.8,11.46,0.6,24.14,0,0,0,0,0,0.92,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,49.63,0,0,0,0,0,0,0,0,0.29,0,0.03,0.09,0,0,0,0,9.65,44.16,52.85,0
341,Ruisseau Bouchard ? Dorval,45.456246,-73.7372,2021,2.1,13.19,56.65,32.1,13.28,11.35,4.3,0.21,0,0,0,0,0,0,1.15,0,2.58,1.61,13.24,0.47,25.38,0,0,0,0,0,5.84,9.07,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.07,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,5.97,28.38,11.33,0
342,Ruisseau Henri Giroux ? Mirabel (HG1),45.6824,-74.10486,2021,0,1.47,0.76,0.75,0.4,0.44,0,0,0,0,0,0,0,0,0.17,0,0.44,0.28,0.93,0,0.32,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,Ruisseau Henri Giroux ? Mirabel (HG2),45.655743,-74.091661,2021,2.03,60.17,273.38,208.06,57.41,37.59,5.85,1.71,0,0,0,0,0,0,6.86,0.52,14.14,17.65,159.95,7.2,400.23,0.76,0,0,0,0,12.91,51.41,0.7,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0.08,0,0,0,0,0,0,2.26,0,0,0,0,0,0,0,0,0.51,0,0.49,0,0,0,0,0,36.16,156.71,46.87,0.23
344,"Unnamed Creek (""Lesage"") - Ruisseau tributaire de la rivi?re Du Cap Rouge (Qu?bec)",NA,NA,2021,2.8,70.22,390.04,132.69,79.45,14.87,2.95,0.23,0,0,0,0,0,0,0.6,0,1.56,1.12,7.93,0.3,6.63,0,0,0,0,0,0.61,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,156.36,0
345,Lac Bouchard au Parc de la Mauricie,46.76242,-72.83924,2021,0,0.37,0.12,0.24,0.41,0.33,0.17,0.03,0,0,0,0,0,0,0,0,0.06,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0
346,Lac Bouchette ? Lac-Bouchette,48.2612,-72.19065,2021,0,0.21,0,0.37,0.4,0.29,0.22,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0.21,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,Lac Brome ? Fisher's Point,45.2559,-72.49518,2021,0.75,0.98,0.47,0.48,0.51,0.76,0.29,0.09,0,0,0,0,0,0,0,0,0.23,0,0.04,0,1.34,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,Lac des Commissaires au Domaine-du-Roy,48.16085,-72.2372,2021,0,0.55,0,0.24,0.47,0.29,0.23,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,Lac du Fou au Parc de la Mauricie,46.777479,-72.88693,2021,0,1,0,0.32,0.56,0.42,0.28,0.05,0,0,0,0,0,0,0,0,0.07,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,Lac ?douard au Parc de la Mauricie,46.765971,-72.91872,2021,0,0.5,0.12,0.45,0.47,0.38,0.55,0.55,0.95,0.1,0.1,0,0,0,0,0,0.04,0,0.02,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,Lac K?nogami ? Lac-K?nogami,48.3315,-71.36178,2021,0,0.39,0.64,0.81,0.42,0.21,0.19,0,0,0,0,0,0,0,0,0,0.06,0,0.02,0,0.26,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,Lac Magog ? Magog,45.33436,-72.0234,2021,1.1,1.11,1.06,0.98,0.76,1.28,0.28,0.11,0,0,0,0,0,0,0,0,0.42,0.03,0.15,0,1.8,0,0,0,0,0,0.09,0.03,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,Lac Memphr?magog ? Magog,45.27056,-72.1765,2021,1.21,1.19,0.39,0.66,0.47,0.79,0.13,0,0,0,0,0,0,0,0,0,0.3,0.02,0.06,0,0.59,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,Lac Saint-Jean ? Roberval,48.53305,-72.21819,2021,0,0.61,0.1,0.25,0.37,0.14,0.17,0,0,0,0,0,0,0,0,0,0.03,0,0.02,0,0.13,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,Lac Saint-Jean ? Saint-Henri-du-Taillon,48.6764,-71.874,2021,0,0.49,0,0.35,0.35,0,0.15,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0.14,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,Lac Saint-Jean ? Saint-Prime,48.60047,-72.32515,2021,0,0.24,0.14,0.29,0.28,0.18,0.11,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0.12,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,BOU1,45.64867,-73.48136,2021,0,2.11,1.32,1.36,0.9,2.14,0.23,0,0,0,0,0,0,0,0,0,0.57,0.1,0.73,0.03,2.54,0,0,0,0,0,0.21,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0
358,BOU2,45.644183,-73.466233,2021,0,1.63,1.3,1.63,1.09,1.69,0.19,0,0,0,0,0,0,0,0,0,0.53,0.09,0.85,0.03,2.16,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,BOU3,45.64645,-73.4526,2021,0,2.22,2.95,3.16,1.11,2.01,0.34,0,0,0,0,0,0,0,0.04,0,0.57,0.11,0.76,0.03,2.85,0,0,0,0,0,0.25,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,BOU4,45.569363,-73.507785,2021,0,1.56,1.43,1.64,0.91,1.86,0,0,0,0,0,0,0,0,0,0,0.56,0.1,0.77,0.03,2.07,0,0,0,0,0,0.23,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0
361,BR_08,44.600606,-75.660644,2021,0,1.83,1.32,1.54,0.98,1.73,0.13,0,0,0,0,0,0,0,0.07,0,0.65,0.11,0.78,0.02,2.88,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0
362,BR_09,44.634389,-75.612239,2021,0,2.13,1.78,1.94,1.04,2.36,0.37,0,0,0,0,0,0,0,0.04,0,0.6,0.11,0.81,0.05,3.72,0,0,0,0,0,0.33,0.03,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0
363,BR_11,44.790014,-75.371433,2021,0,2.96,1.57,1.97,1.14,2.21,0.22,0,0,0,0,0,0,0,0.07,0,0.71,0.15,0.92,0.05,2.47,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,BR_12,44.846253,-75.299594,2021,0,1.71,1.5,1.75,0.93,2.15,0.3,0.06,0,0,0,0,0,0,0.08,0,0.53,0.1,0.75,0.02,2.63,0,0,0,0,0,0.14,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,CAC1,NA,NA,2021,0,0,0.27,0,0.31,0.45,0,0,0,0,0,0,0,0,0,0,0.16,0.03,0.19,0,0.65,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,CON1,45.845717,-73.310067,2021,0,1.21,1,0.76,0.86,0.95,0.18,0,0,0,0,0,0,0,0,0,0.33,0.04,0.27,0,1.07,0,0,0,0,0,0.03,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,CON1_5,45.922597,-73.242328,2021,0,1.75,0.88,1.06,0.94,0.9,0,0,0,0,0,0,0,0,0,0,0.34,0.03,0.35,0,1.35,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,CON3,45.850167,-73.269167,2021,0.59,2.12,1.5,1.34,0.86,1.86,0.14,0,0,0,0,0,0,0,0.06,0,0.57,0.1,0.59,0,2.88,0,0,0,0,0,3.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,CW19,44.993964,-74.755747,2021,0,2.34,2.12,2.19,1.05,2.25,0.42,0,0,0,0,0,0,0,0.04,0,0.5,0.11,0.78,0.03,4.33,0,0,0,0,0,0.23,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0
370,CW20,45.027006,-74.676644,2021,0,1.48,0.92,1.31,0.8,1.72,0.29,0,0,0,0,0,0,0,0,0,0.41,0.09,0.65,0.03,2.24,0,0,0,0,0,0.19,0.03,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0
371,CW21,45.002675,-74.637756,2021,0,2.9,1.78,2.17,1.26,2.2,0.27,0.04,0,0,0,0,0,0,0.09,0,0.63,0.14,0.93,0.04,2.65,0,0,0,0,0,0.21,0.03,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0
