Article (Author et al YYYY),Sample Name,Sample Type,Latitude,Longitude,Sample Date (MM/DD/YYY),Sample Time,Analysis Method,PFOS,PFOA,FBSA,PFDA,PFNA,PFHxS,PFHxA,PFHpA,PFHpS,GenX,4:2 FTS,6:2 FTS,8:2 FTS,10:2 FTS,3:3 FTCA,5:3 FTCA,7:3 FTCA,PFPA,PFPeA,PFPeS,PFBS,PFBA,PFMOPrA,PFMOBA,PFMOAA,PFO2HxA,PFO3OA,PFO4DA,PFESA BP 1,PFESA BP 2,PFDoS,PFUnDA,FOSAA,N-MeFOSE,NMeFOSAA,NMeFOSA,N-EtFOSE,NEtFOSAA,N-EtFOSA,PFDS,PFTeDA,PFHxDA,PFNS,PFTrDA,PFDoA,PFOSA,9-Cl-PF3ONS,11-Cl-PF3OUdS,PFECA-G,ADONA,PFEESA,NFDHA,PFMBA
Camacho_et_al_2024,SAR_0576_012,Surface Water,27.24116,-82.51845,,,EPA 1633,5.5,3.9,0,0,1.7,0,2.8,3,,,0,,,,,,,,,0,4.2,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,SAR_0577_013,Surface Water,27.2255,-82.51247,,,EPA 1633,4.9,3.9,0,0,1.7,0,3.2,3.4,,,0,,,,,,,,,0,4.3,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,SAR_0578_014,Surface Water,27.22112,-82.50561,,,EPA 1633,5.2,3.7,0,0,1.4,0,3.5,3.1,,,0,,,,,,,,,0,5,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,SAR_0579_015,Surface Water,27.20046,-82.50259,,,EPA 1633,4.1,3.6,0,0,1.6,0,3.1,3,,,0,,,,,,,,,0,4.8,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,SAR_0580_016,Surface Water,27.1812,-82.49282,,,EPA 1633,4.2,3.1,0,0,1.5,0,2.5,2.6,,,0,,,,,,,,,0,4.2,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,SAR_0581_017,Surface Water,27.17459,-82.49121,,,EPA 1633,3.8,3.2,0,0,1.5,0,2.2,0,,,0,,,,,,,,,0,3.5,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,SAR_0582_018,Surface Water,27.16011,-82.48224,,,EPA 1633,4.2,2.8,0,0,1.5,0,2,0,,,0,,,,,,,,,0,3.6,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,SAR_0583_019,Surface Water,27.14879,-82.47383,,,EPA 1633,3.9,2.7,0,0,1.5,0,2.2,0,,,0,,,,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,SAR_0584_020,Surface Water,27.14008,-82.47017,,,EPA 1633,0,2.4,0,0,1.4,0,1.7,0,,,0,,,,,,,,,0,3.7,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,SAR_0585_021,Surface Water,27.12788,-82.46935,,,EPA 1633,0,2.2,0,0,0,0,1.6,0,,,0,,,,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,SAR_0586_022,Surface Water,27.12,-82.4634,,,EPA 1633,3.9,2.7,0,0,1.4,0,2.3,0,,,0,,,,,,,,,0,4.8,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,SAR_0587_023,Surface Water,27.1232,-82.4502,,,EPA 1633,3.9,2.8,0,0,1.3,0,2.4,0,,,0,,,,,,,,,0,3.9,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,SAR_0588_024,Surface Water,27.1079,-82.4584,,,EPA 1633,0,2.2,0,0,0,0,1.7,0,,,0,,,,,,,,,0,3.7,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,SAR_0589_025,Surface Water,27.1103,-82.4563,,,EPA 1633,0,2.3,0,0,1.4,0,1.9,0,,,0,,,,,,,,,0,3.6,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,SAR_0590_026,Surface Water,27.0748,-82.4301,,,EPA 1633,3.8,2.6,0,0,1.4,0,1.8,0,,,0,,,,,,,,,0,3.7,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,SAR_0591_027,Surface Water,27.03506,-82.42608,,,EPA 1633,4.8,3.9,0,0,1.7,0,3.1,3.1,,,0,,,,,,,,,0,5,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,SAR_0592_028,Surface Water,27.01602,-82.41381,,,EPA 1633,4.8,3.6,0,0,1.5,0,3.1,3,,,0,,,,,,,,,0,5.4,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,SAR_0593_029,Surface Water,27.00063,-82.403,,,EPA 1633,4.8,3.5,4.9,0,1.7,0,3.4,3,,,0,,,,,,,,,0,5,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,SAR_0594_030,Surface Water,26.97569,-82.3873,,,EPA 1633,4.2,3.5,0,0,1.5,0,2.6,2.7,,,0,,,,,,,,,0,3.8,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,SAR_0595_031,Surface Water,26.95236,-82.37008,,,EPA 1633,3.7,2.8,0,0,1.5,0,2.3,0,,,0,,,,,,,,,0,4.8,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,SAR_0596_032,Surface Water,27.35334,-82.58069111,,,EPA 1633,0,0,0,0,0,0,1.7,0,,,0,,,,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,SAR_0597_033,Surface Water,27.33487,-82.56876,,,EPA 1633,0,0,0,0,0,0,1.6,0,,,0,,,,,,,,,0,3.6,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,SAR_0598_034,Surface Water,27.32844,-82.58688,,,EPA 1633,0,0,0,0,0,0,1.5,0,,,0,,,,,,,,,0,3.5,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,SAR_0599_035,Surface Water,27.32557,-82.56706,,,EPA 1633,0,2,0,0,0,0,1.6,0,,,0,,,,,,,,,0,3.4,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,SAR_0600_036,Surface Water,27.30747,-82.54939,,,EPA 1633,4.4,2.6,0,0,1.5,0,2,0,,,0,,,,,,,,,0,3.9,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,SAR_0601_037,Surface Water,27.36094,-82.57067,,,EPA 1633,0,0,0,0,0,0,1.7,0,,,0,,,,,,,,,0,3.5,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,SAR_0602_038,Surface Water,27.3477,-82.56161,,,EPA 1633,0,2.1,0,0,0,0,1.5,0,,,0,,,,,,,,,0,3.5,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,SAR_0603_039,Surface Water,27.33708,-82.56055,,,EPA 1633,0,0,0,0,0,0,1.7,0,,,0,,,,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,SAR_0604_040,Surface Water,27.32566,-82.54475,,,EPA 1633,0,0,0,0,0,0,1.6,0,,,0,,,,,,,,,0,3.6,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,SAR_0605_041,Surface Water,27.31328,-82.54573,,,EPA 1633,0,0,0,0,0,0,1.6,0,,,0,,,,,,,,,0,3.6,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,SAR_0606_042,Surface Water,27.3885,-82.605,,,EPA 1633,3.7,2.3,0,0,1.4,0,1.9,0,,,0,,,,,,,,,0,3.8,,,,,,,,,,,1.9,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,SAR_0607_043,Surface Water,27.3797,-82.5984,,,EPA 1633,3.7,2.3,0,0,0,0,1.9,0,,,0,,,,,,,,,0,3.8,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,SAR_0608_044,Surface Water,27.3885,-82.58593,,,EPA 1633,0,2.2,0,0,1.4,0,2,0,,,0,,,,,,,,,0,3.7,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,SAR_0609_045,Surface Water,27.37888,-82.58593,,,EPA 1633,0,2.1,0,0,0,0,2,0,,,0,,,,,,,,,0,3.7,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,SAR_0610_046,Surface Water,27.3559,-82.5988,,,EPA 1633,3.5,2,0,0,1.3,0,1.7,0,,,0,,,,,,,,,0,3.5,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,SAR_0619_047,Surface Water,27.3042,-82.514,,,EPA 1633,6.3,7.5,0,2.4,2.3,0,8.3,5.1,,,0,,,,,,,,,0,9.5,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,SAR_0620_048,Surface Water,27.2759,-82.5557,,,EPA 1633,8.5,8.3,5,3,2.7,0,7,5.5,,,0,,,,,,,,,0,7.1,,,,,,,,,,,0,,,,,,,,,,,0,,0.3,,0,0,,,,,
Camacho_et_al_2024,SAR_0621_049,Surface Water,27.2541,-82.5308,,,EPA 1633,7.4,8.2,0,2.5,2.4,0,6.8,5.1,,,0,,,,,,,,,0,8.1,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,SAR_0622_050,Surface Water,27.1793,-82.4933,,,EPA 1633,4.7,4.4,4.8,0,1.6,0,4.7,3.5,,,0,,,,,,,,,0,6.5,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,SAR_0623_051,Surface Water,27.1392,-82.4553,,,EPA 1633,10.5,16.9,4.9,2.7,2.6,13,19.2,11.7,,,0,,,,,,,,,0,18.7,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,SAR_0624_052,Surface Water,27.137,-82.4362,,,EPA 1633,5.1,6,0,2.3,2,0,6.6,4.5,,,0,,,,,,,,,0,0,,,,,,,,,,,2,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,SAR_0625_053,Surface Water,27.1176,-82.4326,,,EPA 1633,5.9,5.3,0,0,5.2,0,6,4.3,,,0,,,,,,,,,0,9.8,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,SAR_0784_054,Surface Water,27.010592,-82.409649,,,EPA 1633,4,2.4,0,0,1.6,0,1.7,0,,,0,,,,,,,,,0,0,,,,,,,,,,,2.2,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,SAR_1401_056,Surface Water,27.33439722,-82.44159167,,,EPA 1633,15.8,14.5,7.1,4.2,3.5,14.6,13.8,8.9,,,0,,,,,,,,,0,21.2,,,,,,,,,,,1.9,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,SAR_1403_057,Surface Water,27.36463056,-82.41789167,,,EPA 1633,10.5,19.2,5.2,2.5,2.7,13.4,10.6,9.5,,,0,,,,,,,,,0,6.6,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,SAR_1404_058,Surface Water,27.37486944,-82.45249167,,,EPA 1633,7.4,10.7,5.6,2.8,2.6,0,12.9,6.4,,,0,,,,,,,,,0,10.3,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,0,,,,,
Camacho_et_al_2024,SAR_1406_059,Surface Water,27.38802222,-82.53918889,,,EPA 1633,7.6,8,5.2,2.9,5.9,16.3,26.1,14.1,,,0,,,,,,,,,0,9.6,,,,,,,,,,,2.6,,,,,,,,,,,0,,0,,0,0,,,,,
