Article (Author et al YYYY),Sample Name,Sample Type,Latitude,Longitude,Sampling Year,Sample Date (MM/DD/YYY),Sample Time,Analysis Method,Sampling Depth (m),Streamflow (m3/s),PFOS,FBSA,PFOA,PFDA,PFNA,PFHxS,PFHxA,PFHpA,PFHpS,GenX,4:2 FTS,6:2 FTS,8:2 FTS,10:2 FTS,PFPeA,PFPeS,PFBA,PFBS,PFMOPrA,PFMOBA,PFMOAA,PFO2HxA,PFO3OA,PFO4DA,PFESA BP 1,PFESA BP 2,PFUnDA,N-MeFOSE,NMeFOSAA,NMeFOSA,N-EtFOSE,NEtFOSAA,N-EtFOSA,PFDoA,PFDS,PFTeDA,PFHxDA,PFNS,PFTrDA,PFOSA,9-Cl-PF3ONS,ADONA,11-Cl-PF3OUdS,PFECA-G,PFODA
Petre_et_al_2022,J1,Surface Water,35.732468,-79.018736,,1/6/2020,,Unnamed_SPE_LCMS_MS,,,7.1,,7.5,0.8,1.2,2.5,25.3,13.2,,0,0,0.1,,,11.8,,10.7,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J1,Surface Water,35.732468,-79.018736,,1/21/2020,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J1,Surface Water,35.732468,-79.018736,,2/3/2020,,Unnamed_SPE_LCMS_MS,,,6.5,,6.7,1.2,0.9,2,19.9,9.5,,0,0.2,0.1,,,11.8,,9.9,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J1,Surface Water,35.732468,-79.018736,,2/17/2020,,Unnamed_SPE_LCMS_MS,,,6.7,,7,0.7,0.8,1.9,15.8,9.1,,0,0,0.1,,,6.9,,7.2,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J1,Surface Water,35.732468,-79.018736,,3/2/2020,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J1,Surface Water,35.732468,-79.018736,,3/16/2020,,Unnamed_SPE_LCMS_MS,,,4,,3.5,0.6,0.6,1.1,10.7,6.2,,0.2,0,0,,,16.8,,8.5,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J1,Surface Water,35.732468,-79.018736,,3/30/2020,,Unnamed_SPE_LCMS_MS,,,3.1,,3.5,0.5,0.5,1.3,9.4,4.7,,0.3,0,0,,,0,,0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J1,Surface Water,35.732468,-79.018736,,7/5/2020,,Unnamed_SPE_LCMS_MS,,,0,,5.7,0.8,0.9,0.9,10.5,5.6,,0,0,0,,,6.9,,7,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J1,Surface Water,35.732468,-79.018736,,7/12/2020,,Unnamed_SPE_LCMS_MS,,,0,,6,0.7,1,1,10.5,4.4,,0.2,0.2,0,,,7.5,,5.9,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J1,Surface Water,35.732468,-79.018736,,7/20/2020,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J1,Surface Water,35.732468,-79.018736,,7/27/2020,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J1,Surface Water,35.732468,-79.018736,,8/2/2020,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J1,Surface Water,35.732468,-79.018736,,8/10/2020,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J1,Surface Water,35.732468,-79.018736,,8/17/2020,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J1,Surface Water,35.732468,-79.018736,,8/24/2020,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J1,Surface Water,35.732468,-79.018736,,8/31/2020,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J1,Surface Water,35.732468,-79.018736,,9/7/2020,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J1,Surface Water,35.732468,-79.018736,,9/14/2020,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J1,Surface Water,35.732468,-79.018736,,9/21/2020,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J1,Surface Water,35.732468,-79.018736,,9/28/2020,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J1,Surface Water,35.732468,-79.018736,,10/4/2020,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J1,Surface Water,35.732468,-79.018736,,7/22/2019,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J1,Surface Water,35.732468,-79.018736,,7/29/2019,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J1,Surface Water,35.732468,-79.018736,,8/5/2019,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J1,Surface Water,35.732468,-79.018736,,1/20/2020,,Unnamed_SPE_LCMS_MS,,,4.6,,6.8,0.6,0.8,2,19.7,9.3,,0,0.3,0.1,,,12.9,,11.7,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J1,Surface Water,35.732468,-79.018736,,4/14/2020,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J1,Surface Water,35.732468,-79.018736,,4/27/2020,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J1,Surface Water,35.732468,-79.018736,,5/3/2020,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J1,Surface Water,35.732468,-79.018736,,5/11/2020,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J1,Surface Water,35.732468,-79.018736,,5/18/2020,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J1,Surface Water,35.732468,-79.018736,,5/25/2020,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J1,Surface Water,35.732468,-79.018736,,6/1/2020,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J1,Surface Water,35.732468,-79.018736,,6/8/2020,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J1,Surface Water,35.732468,-79.018736,,6/14/2020,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J1,Surface Water,35.732468,-79.018736,,6/22/2020,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J1,Surface Water,35.732468,-79.018736,,6/29/2020,,Unnamed_SPE_LCMS_MS,,,4.1,,5.6,0.8,1,1.1,11.5,5.8,,0.1,0,0,,,11.5,,6.7,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,6/10/2019,,Unnamed_SPE_LCMS_MS,,,8.6,,3.8,1.2,0.8,1.1,5,2.5,,0.2,0,3.8,,,3.9,,6.6,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,6/17/2019,,Unnamed_SPE_LCMS_MS,,,5.8,,4.3,0.9,0.8,1.2,5.4,2.6,,0.3,0,0.1,,,3.8,,7.1,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,6/24/2019,,Unnamed_SPE_LCMS_MS,,,6.7,,4.5,1.3,1,1.9,6.6,2.6,,0.6,0.4,0.7,,,5,,7.4,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,7/1/2019,,Unnamed_SPE_LCMS_MS,,,4.4,,4.4,0.8,1,2.2,7,3.6,,0.5,0.5,0.6,,,4.5,,7.3,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,7/8/2019,,Unnamed_SPE_LCMS_MS,,,5.8,,5.8,0.7,0.8,2,9.1,6.1,,0.1,0,0,,,6,,9.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,7/15/2019,,Unnamed_SPE_LCMS_MS,,,6,,6.1,0.6,0.9,1.7,10.9,6.2,,0.2,0,0.1,,,6.6,,10.3,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,7/22/2019,,Unnamed_SPE_LCMS_MS,,,7.1,,6.7,0.8,0.9,2.2,11.3,7.8,,0.2,0,0,,,8.3,,10.6,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,7/29/2019,,Unnamed_SPE_LCMS_MS,,,7.6,,6.4,0.9,0.9,2.2,13,8.1,,0.1,0,0.1,,,8.1,,9.6,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,8/5/2019,,Unnamed_SPE_LCMS_MS,,,9.4,,7,1.2,1,2.4,13.2,6.9,,0.2,0,0,,,8.1,,10.4,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,8/12/2019,,Unnamed_SPE_LCMS_MS,,,5.9,,6,0.8,0.8,2.4,11.6,7,,0.2,0,0,,,7.6,,9.2,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,8/19/2019,,Unnamed_SPE_LCMS_MS,,,7.6,,5.9,1.8,1,1.9,13.3,7.7,,0.2,0,0,,,7.8,,10.2,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,8/26/2019,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,9/9/2019,,Unnamed_SPE_LCMS_MS,,,5.3,,6.8,0.6,1,2.1,16.7,9.2,,0.2,0,0,,,9.8,,11.7,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,9/16/2019,,Unnamed_SPE_LCMS_MS,,,5,,7.7,0.8,1.1,2.5,16.5,10.1,,0.2,0,0,,,9.9,,11.9,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,9/23/2019,,Unnamed_SPE_LCMS_MS,,,14.9,,8.1,3.5,1.5,2.3,17.4,12,,0.2,0,0,,,11.3,,11.8,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,9/30/2019,,Unnamed_SPE_LCMS_MS,,,7.8,,8.9,1,1.2,2.3,18.8,11.2,,0.2,0,0,,,10.7,,13.5,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,10/7/2019,,Unnamed_SPE_LCMS_MS,,,11.9,,9.7,1.6,1.5,3,24,17.4,,0.3,0,0,,,15.4,,15.5,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,10/14/2019,,Unnamed_SPE_LCMS_MS,,,10.8,,10.4,2.5,2.3,5.2,24.6,17.8,,2.4,1.7,0,,,16.1,,17.8,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,10/21/2019,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,10/28/2019,,Unnamed_SPE_LCMS_MS,,,4.5,,6.7,0.5,0.8,1.8,15.8,8.3,,0,0,0,,,10.2,,10.1,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,11/4/2019,,Unnamed_SPE_LCMS_MS,,,8.8,,6,0.9,1,1.1,18,10.5,,0.2,0,0,,,30.9,,15,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,11/11/2019,,Unnamed_SPE_LCMS_MS,,,4.9,,6.7,0.6,0.9,1.9,17,8.4,,0.1,0,0,,,11.8,,9.4,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,12/2/2019,,Unnamed_SPE_LCMS_MS,,,4.7,,7.1,0.5,0.9,1.8,18,9,,0,0,0.1,,,9.9,,12.3,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,12/16/2019,,Unnamed_SPE_LCMS_MS,,,11.7,,7.5,1.8,1.4,2.2,19.9,10.2,,0,0,0,,,9.6,,10.8,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,1/6/2020,,Unnamed_SPE_LCMS_MS,,,7.2,,6.9,1,1.1,2,17.9,9,,0,0,0,,,9,,11,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,1/21/2020,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,2/3/2020,,Unnamed_SPE_LCMS_MS,,,3.1,,4.9,0.6,0.6,1.4,10.5,3.9,,0,0.3,0.1,,,7.3,,7.4,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,2/17/2020,,Unnamed_SPE_LCMS_MS,,,4.6,,5.3,0.6,0.7,1.6,13.6,6.9,,0,0,0.1,,,6.6,,8.9,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,3/2/2020,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,3/16/2020,,Unnamed_SPE_LCMS_MS,,,5.5,,5.9,0.7,0.7,1.6,11.4,8.4,,0.2,0,0,,,14.9,,4,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,3/30/2020,,Unnamed_SPE_LCMS_MS,,,2.9,,3,0.5,0.4,1.2,7.1,4.1,,0.2,0,0,,,0,,3.6,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,7/5/2020,,Unnamed_SPE_LCMS_MS,,,3.6,,5.7,1.5,0.9,1,10.2,4.7,,0,0,0,,,7.6,,6.8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,7/12/2020,,Unnamed_SPE_LCMS_MS,,,4,,5.6,1,0.9,0.8,9.5,4.1,,0,0,0,,,5.4,,5.7,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,7/20/2020,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,7/27/2020,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,8/2/2020,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,8/10/2020,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,8/17/2020,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,8/24/2020,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,8/31/2020,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,9/7/2020,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,9/14/2020,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,9/21/2020,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,9/28/2020,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,10/4/2020,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,1/20/2020,,Unnamed_SPE_LCMS_MS,,,3,,4.7,0.5,0.5,1.4,10,3.9,,0,0.2,0.1,,,7.7,,8.7,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,4/14/2020,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,4/27/2020,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,5/3/2020,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,5/11/2020,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,5/18/2020,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,5/25/2020,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,6/1/2020,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,6/8/2020,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,6/14/2020,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,6/22/2020,,Unnamed_SPE_LCMS_MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petre_et_al_2022,J2,Surface Water,35.798596,-79.017989,,6/29/2020,,Unnamed_SPE_LCMS_MS,,,0,,5.9,1,1.1,1,10.3,4.9,,0.1,0,0,,,9.7,,6.5,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
