Article (Author et al YYYY),Sample Name,Sample Type,Latitude (Decimal),Longitude (Decimal),Sample Date (MM/DD/YYY),Sample Time,Analysis Method,PFOS,PFOA,FBSA,PFDA,PFNA,PFHxS,PFHxA,PFHpA,PFHpS,GenX,4:2 FTS,6:2 FTS,8:2 FTS,10:2 FTS,3:3 FTCA,5:3 FTCA,7:3 FTCA,PFPA,PFPeA,PFPeS,PFBS,PFBA,PFMOPrA,PFMOBA,PFMOAA,PFO2HxA,PFO3OA,PFO4DA,PFESA BP 1,PFESA BP 2,PFDoS,PFUnDA,FOSAA,N-MeFOSE,NMeFOSAA,NMeFOSA,N-EtFOSE,NEtFOSAA,N-EtFOSA,PFDS,PFTeDA,PFHxDA,PFNS,PFTrDA,PFDoA,PFOSA,9-Cl-PF3ONS,11-Cl-PF3OUdS,PFECA-G,ADONA,PFEESA,NFDHA,PFMBA,PFODA
NH_DES,198403011SW3,Surface Water,43.207164,-72.20316,4/10/2020,,Undisclosed,41,10,,0,0,0,0,0,0,,,,,,,,,,,,0,,,,,,,,,,,0,,,0,,,0,,0,0,,0,0,0,,,,,,,,,
NH_DES,198403011SW3,Surface Water,43.207164,-72.20316,4/20/2018,,Undisclosed,46,12,,,0,0,0,4,0,,,,,,,,,,0,,0,0,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,198403011SW6,Surface Water,43.2076,-72.204599,7/12/2023,,Undisclosed,184,46,,,2.21,3.04,6.08,7.62,0,,,,,,,,,,6.09,,0,4.18,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,198403011SW6,Surface Water,43.2076,-72.204599,4/10/2020,,Undisclosed,0,0,,0,0,0,0,0,0,,,,,,,,,,,,0,,,,,,,,,,,0,,,0,,,0,,0,0,,0,0,0,,,,,,,,,
NH_DES,198403011SW6,Surface Water,43.2076,-72.204599,4/20/2018,,Undisclosed,36,0,,,0,0,0,0,0,,,,,,,,,,0,,0,0,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,202004024SW01,Surface Water,42.84532,-71.08602,9/8/2021,,Undisclosed,0,3.61,,0,0,0,2.64,0,0,,0,0,0,,,,,,3.48,0,2.85,7.09,,,,,,,,,,0,,,0,,,0,,0,0,,0,0,0,0,,,,,,,,
NH_DES,201605022SW1,Surface Water,42.80253,-71.58255,9/29/2021,,Undisclosed,2.5,7.8,,0,0.71,0.71,1.6,1.4,0,,0,0,0,,,,,,1.3,0.16,1.6,2.3,,,,,,,,,,0,,,0,,,0,,0,0,,0,0,0,0,,,,,,,,
NH_DES,201605022SW2,Surface Water,42.80147,-71.5747,9/29/2021,,Undisclosed,2.2,14,,0,0.75,1.2,3.3,2.5,0,,0,0,0,,,,,,2.2,0.23,1.9,2.7,,,,,,,,,,0,,,0,,,0,,0,0,,0,0,0,0,,,,,,,,
NH_DES,201605022SW3,Surface Water,42.80159,-71.57059,9/29/2021,,Undisclosed,4.2,18,,0,0.71,1.2,3.1,2.6,0,,0,0,0,,,,,,2.5,0.23,2.2,2.7,,,,,,,,,,0,,,0,,,0,,0,0,,0,0,0,0,,,,,,,,
NH_DES,201605022SW4,Surface Water,42.80106,-71.56919,9/29/2021,,Undisclosed,4.4,16,,0,0.68,1.1,3.1,2.7,0,,0,0,0,,,,,,2.1,0.23,2,2.5,,,,,,,,,,0,,,0,,,0,,0,0,,0,0,0,0,,,,,,,,
NH_DES,201605022SW5,Surface Water,42.8005,-71.56397,9/29/2021,,Undisclosed,2.3,26,,0,0.71,1.2,3.5,3.5,0,,0,0,0,,,,,,2.3,0.24,2.5,2.4,,,,,,,,,,0,,,0,,,0,,0,0,,0,0,0,0,,,,,,,,
NH_DES,201605022SW6,Surface Water,42.7985,-71.56131,9/29/2021,,Undisclosed,2.8,28,,0,0.63,1.3,3.8,4,0,,0,0,0,,,,,,2.9,0.24,2.9,2.8,,,,,,,,,,0,,,0,,,0,,0,0,,0,0,0,0,,,,,,,,
NH_DES,SAG-SP1,Surface Water,43.05558,-70.76521,10/21/2021,,Undisclosed,17.1,18.3,,0.92,2.5,4.3,12.1,7.3,0,0,0,0,0,,,,,,13.4,0.46,7.6,10.2,,,,,,,,,,0,,,0,0,,0,,0,0,,0,0,0,0,,,,0,,,,
NH_DES,SAG-SP2,Surface Water,43.05423,-70.77732,10/21/2021,,Undisclosed,7.5,8.8,,0,0.45,2.14,4.2,3.3,0,0,0,0,0,,,,,,3.8,0,5.3,4.8,,,,,,,,,,0,,,0,0,,0,,0,0,,0,0,0,0,,,,0,,,,
NH_DES,SAG-SP2,Surface Water,43.05423,-70.77732,10/21/2021,,Undisclosed,6.9,8.9,,0,0.46,2.12,4.3,3.3,0,0,0,0,0,,,,,,3.6,0,5.4,4.8,,,,,,,,,,0,,,0,0,,0,,0,0,,0,0,0,0,,,,0,,,,
NH_DES,SAG-SP3,Surface Water,43.04537,-70.7622,10/21/2021,,Undisclosed,10.3,8.9,,0,0,4.4,3.4,3,0,0,0,0,0,,,,,,3.4,0,7.9,4.1,,,,,,,,,,0,,,0,0,,0,,0,0,,0,0,0,0,,,,0,,,,
NH_DES,198708010SW2,Surface Water,42.9366,-72.0946,4/11/2024,,Undisclosed,100,10,,0,1.3,1.2,0,1.2,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,0,,,0,,,0,,0,0,,0,0,0,0,,,,0,0,0,0,
NH_DES,198708010SW2,Surface Water,42.9366,-72.0946,4/19/2021,,Undisclosed,21.5,6.33,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,,,,,,,,,,0,,,0,,,0,,0,0,,0,0,0,0,,,,,,,,
NH_DES,198708010SW2,Surface Water,42.9366,-72.0946,4/10/2020,,Undisclosed,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,,,,,,,,,,0,,,0,,,0,,0,0,,0,0,0,0,,,,,,,,
NH_DES,200006031BA,Surface Water,43.4412,-71.5857,11/16/2021,,Undisclosed,2.85,0,,,0,0,0,0,0,,,,,,,,,,0,,0,0,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,200006031BC,Surface Water,43.4413,-71.5861,11/16/2021,,Undisclosed,2.24,2.53,,,0,0,0,0,0,,,,,,,,,,0,,0,0,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,199101029SG7,Surface Water,42.876186,-71.00985,4/13/2023,,Undisclosed,48.1,20.4,,0.359,0.798,3.79,8.55,6.35,0.791,,0,0,0,,,,,,9.32,0.78,5.61,8.31,,,,,,,,,,0,,,0,,,0,,0,0,,0,0,0,0,,,,,,,,
NH_DES,198400055SW101,Surface Water,44.4952,-71.1909,11/18/2025,,Undisclosed,146,316,,2.68,35.8,15.8,96.4,114,3.3,0,0,0,0,,0,0,0,,67.2,4.87,4.95,30.9,,,,,,,,,0,0,,0,0,0,0,10.5,0,0,0,,0,0,0,6.17,,,,0,0,0,0,
NH_DES,198400055SW101,Surface Water,44.4952,-71.1909,4/23/2024,,Undisclosed,387000,504000,,,72100,33200,162000,216000,0,,,,,,,,,,143000,,7130,56200,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,198400055SW104,Surface Water,44.4937,-71.1929,11/18/2025,,Undisclosed,129,248,,0,26.3,18.1,90.1,103,3.19,0,0,0,0,,0,0,0,,51.6,5.99,6.36,26.7,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,,0,0,0,2.33,,,,0,0,0,0,
NH_DES,198400055SW104,Surface Water,44.4937,-71.1929,4/23/2024,,Undisclosed,306000,441000,,,66700,31400,143000,182000,0,,,,,,,,,,117000,,7630,48200,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,201709003SW1,Surface Water,42.805618,-71.297912,12/12/2023,,Undisclosed,7.1,8.4,,0,0,0,3.7,3.5,0,0,0,0,0,,,,,,2.7,0,3.6,3.2,,,,,,,,,,0,,,0,,,0,,0,0,,0,0,0,0,,,,0,0,0,0,
NH_DES,201709003SW1,Surface Water,42.805618,-71.297912,6/14/2023,,Undisclosed,2.9,9.3,,0,0,1.6,4.2,2.7,0,0,0,0,0,,,,,,5,0,3.9,3.2,,,,,,,,,,0,,,0,,,0,,0,0,,0,0,0,0,,,,0,0,0,0,
NH_DES,201709003SW1,Surface Water,42.805618,-71.297912,12/13/2022,,Undisclosed,0,4.5,,0,0,0,2.2,0,0,0,0,0,0,,,,,,0,0,4.9,0,,,,,,,,,,0,,,0,,,0,,0,0,,0,0,0,0,,,,0,0,0,0,
NH_DES,201709003SW1,Surface Water,42.805618,-71.297912,6/29/2022,,Undisclosed,4.5,15,,0,0,0,6.4,4,0,0,0,0,0,,,,,,9.4,0,5.3,6.3,,,,,,,,,,0,,,0,,,0,,0,0,,0,0,0,0,,,,0,0,0,0,
NH_DES,201709003SW2,Surface Water,42.804315,-71.29644,6/24/2025,,Undisclosed,32,6.4,,0,0,82,39,24,1.1,0,0,0,0,,,,,,61,18,20,17,,,,,,,,,,0,,,0,,,0,,0,0,,0,0,0,0,,,,0,0,0,0,
NH_DES,201709003SW2,Surface Water,42.804315,-71.29644,12/18/2024,,Undisclosed,22,6.1,,0,0,65,48,27,0,0,0,0,0,,,,,,63,19,20,13,,,,,,,,,,0,,,0,,,0,,0,0,,0,0,0,0,,,,0,0,0,0,
NH_DES,201709003SW2,Surface Water,42.804315,-71.29644,12/12/2023,,Undisclosed,29,10,,0,0,130,73,39,1.9,0,0,0,0,,,,,,110,31,26,21,,,,,,,,,,0,,,0,,,0,,0,0,,0,0,0,0,,,,0,0,0,0,
NH_DES,201709003SW2,Surface Water,42.804315,-71.29644,6/14/2023,,Undisclosed,27,7.7,,0,0,55,45,28,1,0,0,1.3,0,,,,,,65,19,19,9.9,,,,,,,,,,0,,,0,,,0,,0,0,,0,0,0,0,,,,0,0,0,0,
NH_DES,201709003SW2,Surface Water,42.804315,-71.29644,12/13/2022,,Undisclosed,33,6.8,,0,0,65,57,28,0,0,0,0,0,,,,,,79,21,26,12,,,,,,,,,,0,,,0,,,0,,0,0,,0,0,0,0,,,,0,0,0,0,
NH_DES,201709003SW2,Surface Water,42.804315,-71.29644,6/29/2022,,Undisclosed,52,12,,0,0,100,93,51,0,0,0,0,0,,,,,,130,34,36,20,,,,,,,,,,0,,,0,,,0,,0,0,,0,0,0,0,,,,0,0,0,0,
NH_DES,MTBE_10691,Surface Water,42.817985,-71.533214,8/25/2022,,Undisclosed,0,1.49,,0,0,0,0.645,0.362,0,0,0,0,0,,,,,,0.656,0,0.867,0.677,,,,,,,,,,0,,,,,,,,0,,,0,,0,,,,,0,0,0,0,
NH_DES,198704033AR1,Surface Water,44.265401,-71.624269,8/22/2023,,Undisclosed,0,0,,,0,0,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,198704033AR2,Surface Water,44.265379,-71.624786,8/22/2023,,Undisclosed,0,0,,,0,0,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,198704033AR3,Surface Water,44.266168,-71.62731,8/22/2023,,Undisclosed,0,0,,,0,0,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,198400057SS3,Surface Water,44.29711,-71.69292,11/13/2023,,Undisclosed,0,0,,,0,0,0,0,0,,,,,,,,,,0,,0,0,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,198710039SG03,Surface Water,43.61609,-72.331639,4/21/2025,,Undisclosed,15,19,,,3.3,0,45,6.1,0,,,,,,,,,,41,,7.3,35,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,198710039SG05,Surface Water,43.615161,-72.331646,4/21/2025,,Undisclosed,6.6,10,,,2,0,7.2,3,0,,,,,,,,,,14,,5.3,16,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,198706016LGS,Surface Water,44.45452,-71.149967,11/17/2025,,Undisclosed,37,120,,,49,0,30,45,0,,,,,,,,,,21,,1.5,13,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,198706016LGS,Surface Water,44.45452,-71.149967,5/20/2025,,Undisclosed,34.9,139,,,59.9,1.66,30.1,46.5,0,,,,,,,,,,22,,1.55,13.6,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,198706016L11SW,Surface Water,44.45549,-71.145418,5/20/2025,,Undisclosed,0,1.48,,,0,0,0,0,0,,,,,,,,,,0,,0,0,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,198706016L21SW,Surface Water,44.456972,-71.151094,5/20/2025,,Undisclosed,11.9,15.4,,,2.43,4.15,25.1,5.19,0,,,,,,,,,,29.1,,77.2,32.1,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,198706016L22SW,Surface Water,44.456858,-71.151485,5/20/2025,,Undisclosed,12.1,9.42,,,1.81,2.65,16.8,4.31,0,,,,,,,,,,27.3,,33.1,35.8,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,198706016L23SW,Surface Water,44.456809,-71.152175,11/17/2025,,Undisclosed,3.1,1.8,,,0,0,2,0,0,,,,,,,,,,1.8,,2.8,0,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,198706016L23SW,Surface Water,44.456809,-71.152175,5/20/2025,,Undisclosed,6.27,3.36,,,0,0,1.65,0,0,,,,,,,,,,0,,0,0,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,198706016L24SW,Surface Water,44.456725,-71.152203,11/17/2025,,Undisclosed,3.3,2.4,,,0,0,2.6,0,0,,,,,,,,,,2.3,,3.5,0,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,198706016L24SW,Surface Water,44.456725,-71.152203,5/20/2025,,Undisclosed,4.32,2.77,,,0,0,2.44,0,0,,,,,,,,,,1.77,,3.24,2.98,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,198706016P107,Surface Water,44.455718,-71.151132,5/20/2025,,Undisclosed,0,5.48,,,0,0,0,0,0,,,,,,,,,,0,,0,0,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,MER-SW-01,Surface Water,42.934828,-71.456428,7/30/2025,,Undisclosed,1.9,2.38,,0,0,1.07,1.89,1.2,0,0,0,0,0,,0,0,0,,1.64,0,1.56,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,
NH_DES,MER-SW-01,Surface Water,42.934828,-71.456428,7/30/2025,,Undisclosed,1.71,2.4,,0,0,0.994,1.8,0.924,0,0,0,0,0,,0,0,0,,1.84,0,1.65,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,
NH_DES,201704035SW1,Surface Water,42.8031,-71.3159,5/30/2025,,Undisclosed,0,3.8,,0,0.77,0,15,9.6,0,0,0,39,0,,,,,,38,0,6.5,20,,,,,,,,,,0,,,0,,,0,,0.87,0,,0,0,0,0,,,,0,0,0,0,
NH_DES,201704035SW1,Surface Water,42.8031,-71.3159,5/30/2025,,Undisclosed,150,,,,,0,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,201704035SW2,Surface Water,42.8037,-71.3143,5/30/2025,,Undisclosed,0,3,,0,0,0.98,16,8.7,1.2,0,0,64,0,,,,,,35,0,12,8.1,,,,,,,,,,0,,,0,,,0,,0,0,,0,0,0,0,,,,0,0,0,0,
NH_DES,201704035SW2,Surface Water,42.8037,-71.3143,5/30/2025,,Undisclosed,240,,,,,0,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,201704035SW3,Surface Water,42.8005,-71.3139,5/30/2025,,Undisclosed,14,5.6,,0,0,0.95,3,2,0,0,0,0,0,,,,,,4.1,0,5,1.8,,,,,,,,,,0,,,0,,,0,,0,0,,0,0,0,0,,,,0,0,0,0,
NH_DES,201704035SW4,Surface Water,42.8032,-71.3135,5/30/2025,,Undisclosed,5.9,4.3,,0,0,0,1.2,1.5,0,0,0,0,0,,,,,,1.3,0,1.4,1.3,,,,,,,,,,0,,,0,,,0,,0,0,,0,0,0,0,,,,0,0,0,0,
NH_DES,201704035SW5,Surface Water,42.8043,-71.3137,5/30/2025,,Undisclosed,20,7.1,,0,0,0.7,2.4,3,0,0,0,0,0,,,,,,4.9,0,2,2.2,,,,,,,,,,0,,,0,,,0,,0,0,,0,0,0,0,,,,0,0,0,0,
NH_DES,199006021SW1,Surface Water,43.3274,-71.6415,6/19/2025,,Undisclosed,0.97,1.4,,0,0,0,0.68,0,0,0,0,0,0,,,,,,0,0,3.2,0.81,,,,,,,,,,0,,,0,,,0,,0,0,,0,0,0,0,,,,0,0,0,0,
NH_DES,198400055SW105,Surface Water,44.493089,-71.193561,11/18/2025,,Undisclosed,98.2,75.5,,0,11.3,13,10.8,23.4,2.13,0,0,0,0,,0,0,0,,3.06,5.07,6.49,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,
NH_DES,198400055SW106,Surface Water,44.492219,-71.194711,11/18/2025,,Undisclosed,94.7,122,,0,14.6,12.6,27.4,40,2.31,0,0,0,0,,0,0,0,,18,4.8,6.16,8.12,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,
